Municipio,0 a 4 anos,5 a 9 anos,10 a 14 anos,15 a 19 anos,20 a 24 anos,25 a 29 anos,30 a 34 anos,35 a 39 anos,40 a 44 anos,45 a 49 anos,50 a 54 anos,55 a 59 anos,60 a 64 anos,65 a 69 anos,70 a 74 anos,75 a 79 anos,80 anos e mais
310490,3,1,0,1,3,0,2,2,4,2,5,6,9,15,14,18,30
310500,4,0,0,0,0,0,0,1,0,2,2,3,5,2,3,10,6
310510,7,0,0,0,3,1,5,3,7,11,9,13,14,24,22,25,53
310520,1,0,0,0,0,1,2,0,1,1,2,1,2,3,2,3,6
310530,1,1,0,0,0,1,1,2,4,0,0,5,2,3,6,4,7
310540,12,0,0,1,3,0,3,3,5,3,5,10,15,8,15,10,23
310550,3,0,0,0,1,0,0,0,1,2,1,4,3,3,4,7,10
310560,46,1,6,9,19,14,20,34,33,55,51,70,71,91,105,91,183
310570,0,0,0,2,1,0,1,1,1,0,2,4,2,4,4,9,10
310590,8,0,2,1,3,2,2,6,3,11,2,10,13,11,8,14,37
310600,3,0,0,1,2,1,0,1,1,5,5,1,7,7,3,6,3
310610,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
310620,615,50,71,346,490,424,428,489,599,679,729,823,966,1134,1288,1316,3085
310630,8,0,2,1,4,2,2,6,5,5,5,4,5,15,9,15,23
310640,0,0,0,1,2,0,2,0,1,1,3,2,0,5,5,1,11
310650,4,0,1,2,0,1,2,4,0,2,7,6,6,4,8,2,13
310665,2,0,2,1,1,0,2,0,0,1,0,1,0,0,0,0,3
310660,2,0,0,0,2,0,1,1,1,0,1,0,2,3,0,1,3
310670,120,13,16,71,101,84,63,86,117,121,117,81,130,119,107,114,214
310680,3,0,0,0,1,0,0,0,0,1,2,4,0,3,4,3,9
310690,6,0,0,1,1,0,1,1,5,7,6,6,7,14,17,18,37
310700,1,0,0,0,1,0,0,0,0,0,1,0,0,3,0,1,2
310710,14,0,3,5,0,2,5,8,9,11,22,6,20,29,14,25,61
310720,0,0,0,1,0,0,0,0,0,0,1,0,3,1,2,0,3
310730,10,0,1,4,4,4,5,7,12,13,18,20,12,20,31,21,44
310740,11,2,0,0,0,4,3,13,9,14,12,17,19,22,26,30,55
310750,0,0,0,0,0,1,0,0,2,4,4,0,2,2,9,4,6
310760,1,0,0,1,0,0,0,1,0,0,1,1,0,0,2,4,7
310770,4,0,1,0,0,0,2,1,3,1,1,2,0,2,2,4,10
310780,8,0,0,2,3,2,2,1,5,5,4,7,4,11,10,15,26
310790,3,0,0,1,0,1,2,2,3,3,5,5,1,3,5,5,9
310800,11,0,0,1,2,3,3,2,7,4,5,4,7,13,12,18,24
310810,2,0,0,1,0,0,2,1,2,0,1,6,6,5,4,8,17
310820,0,0,0,0,0,1,0,1,1,0,3,2,0,3,1,1,5
310825,4,0,0,1,1,1,0,1,2,1,2,2,2,3,1,4,3
310830,3,0,0,1,1,0,3,1,5,6,4,6,3,6,12,11,23
310840,6,0,0,1,0,4,2,9,4,7,3,6,8,10,19,13,26
310850,1,1,0,0,0,0,0,2,1,1,1,0,3,1,3,0,1
310870,1,0,0,1,1,1,1,0,3,1,2,3,1,6,1,5,10
310855,3,0,0,0,1,1,2,1,0,0,2,1,4,0,3,1,4
310860,7,1,0,2,1,7,5,9,6,11,9,13,15,12,8,27,45
310880,0,1,0,0,0,0,1,0,0,1,4,2,5,4,2,5,6
310890,4,0,0,2,1,2,2,3,3,6,4,8,10,10,13,14,28
310900,3,0,1,2,4,3,1,6,7,4,8,14,9,13,16,10,31
310910,5,0,0,1,0,1,1,2,1,1,0,2,1,6,9,8,15
310920,7,0,0,2,3,1,3,1,1,4,4,1,6,5,5,7,16
310925,0,0,0,0,1,0,2,1,0,1,3,1,3,0,1,2,8
310930,7,0,0,3,2,2,0,1,4,6,5,3,10,7,7,13,14
310940,8,0,4,3,5,5,4,8,4,9,12,5,14,13,8,12,21
310945,1,0,0,0,0,0,0,1,0,1,0,0,0,3,3,0,0
310950,7,1,0,0,1,0,2,3,1,1,6,3,6,3,8,10,18
310960,0,0,0,0,3,0,0,0,0,2,1,0,2,3,3,3,7
310970,2,0,1,0,1,0,2,1,1,1,5,2,3,6,8,11,13
310270,4,0,0,0,2,0,0,2,6,3,0,1,3,5,3,2,10
310980,1,0,0,0,0,0,0,1,0,0,0,0,2,1,0,2,6
310990,3,0,0,0,1,2,0,4,3,1,2,6,4,8,8,6,10
311000,15,1,2,2,2,6,4,9,11,9,11,10,19,28,30,27,55
311010,1,1,0,0,1,1,0,0,1,1,3,5,1,1,6,5,4
311020,0,0,0,0,0,0,3,2,0,3,0,0,1,0,1,2,6
311030,3,0,0,1,1,1,0,0,1,2,2,7,5,8,8,9,19
311040,0,0,0,0,0,1,0,0,0,1,0,1,3,1,2,0,5
311050,9,2,0,1,3,0,1,2,3,2,9,6,9,15,14,10,16
311060,5,0,0,2,2,2,2,6,0,8,8,3,9,12,16,25,42
311070,4,0,0,1,1,2,0,1,5,3,7,5,6,10,12,11,29
311080,0,0,0,0,0,0,1,1,1,1,1,0,1,0,3,2,4
311090,3,2,0,1,2,3,1,2,1,7,9,3,3,10,15,14,38
311100,5,0,0,0,0,0,4,1,6,4,4,5,10,13,13,11,33
311110,5,0,0,4,1,1,1,5,2,7,8,10,7,5,15,14,43
311115,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
311120,6,2,3,1,10,5,6,8,13,15,13,22,26,23,36,44,93
311130,2,0,1,1,2,1,1,1,7,2,4,3,4,4,9,11,19
311140,2,0,0,1,2,0,1,1,1,2,2,2,4,4,3,2,6
311150,5,1,1,0,2,4,0,1,3,4,2,8,6,4,6,13,14
311160,5,0,1,5,3,3,6,8,5,8,7,10,10,16,11,14,37
311190,0,1,0,1,0,0,0,1,1,1,0,2,0,2,2,6,7
311170,0,0,0,0,0,1,0,1,3,0,0,2,0,1,0,3,6
311180,5,0,0,1,1,0,3,1,3,1,4,5,10,4,10,5,19
311200,4,0,0,3,0,1,4,3,3,7,2,3,2,8,16,17,28
311205,3,0,0,1,0,0,0,0,0,2,1,1,2,2,2,3,5
311210,2,0,0,0,0,0,0,0,1,0,2,0,0,2,0,3,5
311220,0,0,1,0,0,0,1,1,1,3,2,1,2,6,3,7,13
311230,9,1,3,3,3,7,3,7,11,8,11,7,17,12,14,10,18
311240,0,0,0,0,0,0,0,0,2,2,2,0,1,5,3,3,12
311250,3,0,1,0,1,0,2,1,2,4,5,3,1,5,5,4,6
311260,6,1,0,0,3,1,0,3,4,5,5,3,8,13,8,12,23
311265,0,0,0,0,0,0,0,1,1,1,2,0,0,0,3,3,6
311270,9,0,0,1,3,0,1,2,2,6,2,5,4,4,4,7,6
311280,2,0,1,0,0,0,2,0,3,2,1,4,2,6,3,4,11
311290,10,0,0,1,1,3,0,1,1,1,0,3,4,4,13,3,8
311300,18,0,1,1,2,5,2,5,4,5,4,6,4,9,4,4,14
311310,1,0,0,0,1,0,1,0,1,1,0,1,0,5,1,2,6
311320,4,0,2,2,1,1,3,7,5,8,6,14,11,14,16,17,27
311330,11,1,0,3,2,2,8,5,8,8,22,24,24,26,30,35,56
311340,36,3,1,5,14,12,9,20,17,25,34,34,33,40,59,51,113
311350,2,0,1,0,1,1,0,1,2,3,4,2,7,1,6,5,13
311360,3,0,0,0,0,1,0,3,4,4,1,5,1,3,6,1,12
311370,9,0,0,1,0,2,0,8,6,5,8,7,12,10,9,12,41
311380,2,0,0,1,0,0,1,0,0,0,1,3,0,0,0,2,5
311390,4,1,0,1,1,3,0,2,4,4,0,0,8,5,8,5,8
311400,2,0,0,0,2,4,1,2,3,3,3,3,7,3,9,5,33
311410,5,1,0,0,3,0,0,3,2,1,6,4,9,2,9,6,11
311420,7,0,0,2,3,0,5,1,1,2,3,2,7,7,6,10,31
311430,3,1,0,0,5,2,5,8,7,9,6,7,16,17,18,17,38
311440,2,0,0,0,2,3,3,2,5,2,8,7,12,11,8,19,29
311450,2,0,0,1,6,1,3,3,3,0,5,6,4,8,9,14,15
311455,2,0,0,0,0,0,1,1,2,3,2,2,2,6,1,6,9
311460,1,0,0,0,0,1,2,1,1,1,1,2,1,2,6,4,2
311470,1,0,0,0,0,0,1,2,0,1,2,0,0,0,2,1,8
311480,3,0,0,1,0,1,1,1,0,1,2,1,5,6,2,4,9
311490,1,0,0,1,0,0,0,0,1,0,1,0,2,3,1,3,3
311500,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2
311510,3,0,0,1,2,0,1,4,3,3,7,9,7,9,7,9,37
311530,19,3,2,5,10,5,20,12,15,27,23,21,38,34,53,89,136
311535,2,1,0,1,0,2,2,2,2,1,4,0,2,3,2,0,4
311540,0,0,0,0,0,2,1,0,0,2,1,1,3,1,3,4,6
311545,4,0,0,0,0,1,0,4,4,3,4,1,3,4,6,1,8
311547,3,0,0,0,1,0,0,2,1,1,2,0,1,2,2,0,1
311550,6,0,0,0,0,1,3,7,5,5,12,10,8,13,21,16,33
311560,2,0,0,0,0,0,0,0,0,1,0,0,0,3,1,2,1
311570,2,0,0,2,2,0,2,0,5,0,4,4,5,6,6,11,9
311580,3,0,0,1,1,3,1,1,3,1,4,3,10,5,8,7,15
311590,1,0,0,0,0,0,1,0,0,0,0,0,3,3,1,0,2
311600,1,0,0,1,0,0,0,0,0,1,2,1,3,3,4,4,8
311610,2,0,3,0,3,1,2,2,6,3,4,1,6,5,6,5,10
311615,3,0,0,0,0,0,0,0,1,1,0,1,2,1,1,1,1
311620,2,0,0,0,0,1,1,1,1,4,1,2,1,3,7,3,3
311630,2,1,0,1,1,1,3,1,0,1,3,3,3,4,4,1,9
311640,0,0,0,0,0,0,1,0,0,2,0,0,4,0,1,1,1
311650,0,0,0,0,1,1,1,1,1,4,4,2,4,2,8,3,7
311660,5,0,0,3,3,6,4,3,9,4,9,8,10,6,11,20,27
311670,3,0,0,0,1,2,1,1,2,2,1,2,2,3,3,3,10
311680,9,0,0,1,0,0,2,2,1,2,1,3,7,2,9,3,19
311690,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,1
311700,1,0,0,1,0,0,0,1,1,0,2,2,1,1,0,2,3
311710,5,0,0,0,0,0,1,1,0,2,1,9,8,6,15,9,22
311520,2,0,0,1,0,0,0,1,1,0,0,2,2,4,1,5,4
311730,10,1,0,1,0,1,2,4,3,7,8,13,10,8,9,7,14
311720,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,3,1
311740,1,0,0,0,0,1,0,0,0,1,1,2,2,4,4,7,15
311750,12,3,0,1,1,5,2,1,5,6,3,5,9,8,11,12,29
311760,1,0,0,0,1,1,0,3,0,1,2,0,1,3,1,5,6
311770,5,0,0,0,1,0,0,3,5,7,7,5,10,9,9,8,26
311780,4,0,0,0,2,0,0,0,0,1,4,1,1,1,1,4,11
311783,0,0,0,0,0,0,0,0,1,3,0,1,2,2,1,1,4
311787,2,0,0,1,1,1,1,0,3,2,0,1,3,4,2,2,6
311790,1,0,1,0,0,1,0,1,2,3,1,3,3,3,7,5,17
311800,6,0,1,1,2,2,6,8,10,16,18,14,26,19,27,35,52
311810,1,0,0,0,0,0,0,0,0,0,0,0,2,2,3,1,6
311820,1,0,0,0,1,0,1,2,2,3,1,6,4,2,5,7,10
311830,30,4,1,6,5,6,8,32,26,47,43,52,52,66,73,82,143
311840,15,2,1,1,3,1,2,4,6,3,10,7,11,14,30,25,26
311850,1,0,0,1,0,0,0,2,0,0,1,2,1,0,1,2,2
311860,140,18,20,100,142,123,110,121,144,187,178,196,219,250,275,212,419
311870,0,0,0,0,1,2,0,2,0,2,4,0,6,1,7,15,16
311880,9,0,2,2,4,6,6,2,9,8,8,15,5,9,17,16,39
311890,1,0,0,1,0,2,0,1,1,2,3,3,2,8,8,11,8
311900,0,0,0,0,0,0,0,2,0,0,1,2,1,1,1,3,4
311910,13,0,0,3,4,6,5,4,6,5,4,11,12,11,13,22,36
311920,6,0,0,0,0,2,2,2,0,3,3,5,3,3,4,13,8
311930,5,0,0,0,1,3,7,4,5,8,9,19,18,16,23,20,30
311940,27,4,1,4,17,16,8,15,19,18,32,29,46,39,62,42,90
311950,2,1,0,1,1,0,2,1,1,1,2,0,1,4,4,6,11
311960,1,0,0,2,0,1,0,1,1,1,0,1,1,0,3,2,6
311970,3,1,0,1,2,0,3,1,2,2,2,0,2,1,2,3,11
311980,0,0,0,0,0,0,0,0,1,2,1,1,3,1,3,1,5
311990,0,0,0,0,1,0,0,1,1,0,0,1,3,0,3,4,6
311995,4,0,0,1,0,0,1,1,0,0,0,3,1,3,4,3,12
312000,2,0,0,0,0,1,0,1,0,1,2,0,1,2,3,2,3
312010,0,0,2,0,1,0,1,2,0,1,3,0,3,0,5,3,8
312015,3,0,0,0,0,0,1,0,0,0,0,0,1,1,2,1,1
312020,3,0,1,2,0,2,0,2,2,3,1,2,8,1,9,17,12
312030,2,0,0,0,0,2,1,1,2,0,2,2,0,0,0,2,4
312040,0,0,0,0,0,1,0,3,2,0,2,2,3,3,1,1,9
312050,2,0,0,1,0,1,1,2,2,3,1,7,7,11,9,8,15
312060,2,0,0,1,1,3,0,0,1,2,0,2,2,1,3,6,10
312070,2,0,0,0,1,0,0,0,0,3,1,2,0,4,3,4,10
312080,1,1,0,1,0,1,2,2,3,0,7,7,8,4,8,9,30
312083,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,2
312087,2,0,0,1,0,2,1,0,1,1,1,2,3,2,1,2,2
312090,29,4,5,2,5,7,13,12,18,19,23,21,24,29,52,58,99
312100,2,0,0,0,0,0,1,2,0,1,0,1,0,1,3,1,10
312110,2,0,0,0,2,1,1,0,0,3,3,4,3,1,6,7,7
312120,0,0,0,0,0,0,0,0,2,3,0,4,2,5,2,4,8
312125,3,1,0,1,0,1,0,0,1,1,0,2,4,3,1,1,3
312130,4,0,0,0,0,0,1,1,0,2,0,1,4,5,3,6,9
312140,1,0,0,0,3,1,0,2,2,2,2,1,4,6,7,5,10
312150,0,1,0,0,0,0,1,1,1,1,0,1,1,1,4,3,7
312160,12,0,1,2,3,2,9,9,8,10,12,8,14,15,12,23,57
312170,2,0,0,1,0,0,1,0,0,0,0,1,4,3,2,2,5
312180,0,0,0,1,0,0,0,1,2,2,2,3,2,5,3,12,17
312190,1,0,1,0,0,1,0,1,1,0,0,0,0,0,2,2,1
312200,16,1,1,3,2,3,2,3,2,8,7,8,9,12,17,7,35
312210,2,0,0,0,0,3,0,0,1,0,3,3,3,5,6,2,6
312220,1,1,1,1,0,3,0,1,1,1,4,0,1,5,3,3,6
312230,47,2,5,14,19,22,23,41,27,67,64,59,67,101,106,138,218
312235,3,0,0,0,3,1,2,0,4,0,1,1,0,2,2,1,5
312240,4,1,0,0,0,1,1,0,2,1,1,3,4,3,3,6,8
312245,2,0,0,1,0,1,0,0,1,3,0,1,0,1,4,4,3
312247,0,0,0,0,0,0,0,1,0,0,2,0,1,1,1,3,5
312250,5,0,0,3,0,1,0,2,3,1,1,4,0,3,5,5,6
312260,1,0,0,0,0,0,0,2,0,1,3,0,4,2,3,7,13
312270,1,1,2,0,0,2,2,0,1,2,0,2,2,2,7,5,14
312280,1,0,0,0,1,0,0,1,2,1,1,2,1,2,2,5,0
312290,1,0,2,2,0,0,0,0,0,2,2,3,2,4,5,5,3
312300,1,0,1,0,1,0,1,1,1,3,3,7,4,8,5,3,18
312310,1,0,1,1,0,0,1,1,1,1,1,1,1,6,2,2,8
312320,4,1,0,0,1,0,2,3,4,2,8,7,13,15,18,16,38
312330,2,0,0,3,1,0,0,0,0,3,4,1,1,5,4,4,7
312340,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2
312350,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
312352,1,1,0,2,1,3,0,0,0,1,0,3,3,5,2,2,7
312360,9,2,1,1,2,2,3,8,3,11,4,13,12,13,16,12,21
312370,7,1,1,3,0,2,2,1,2,3,4,5,1,6,5,6,8
312380,0,0,0,0,0,0,2,2,1,4,3,2,4,6,4,5,3
312385,4,0,0,0,1,1,1,2,2,1,2,1,5,5,3,1,9
312390,4,0,0,0,1,1,3,2,6,6,8,3,5,6,5,18,22
312400,10,0,0,0,0,2,4,2,3,5,5,4,9,11,12,14,36
312410,19,2,3,8,8,8,10,4,11,22,12,16,11,15,20,15,36
312420,11,0,2,1,3,1,4,0,4,7,4,4,7,8,17,6,30
312430,10,0,1,2,6,4,7,7,8,7,7,6,5,13,19,17,50
312440,2,0,0,0,1,0,0,0,2,0,0,2,0,1,5,3,9
312450,1,0,0,0,0,3,1,1,4,3,2,3,9,7,10,8,7
312460,3,0,0,1,1,2,0,0,0,1,1,2,0,1,2,1,5
312470,1,1,0,0,1,3,1,0,1,0,3,3,1,1,3,1,2
312480,3,1,0,0,0,1,2,3,0,2,2,0,6,5,2,3,7
312490,1,0,0,0,1,0,1,0,1,1,3,3,6,9,8,5,17
312500,0,0,0,0,0,1,0,1,2,1,2,3,2,2,6,4,4
312510,7,0,0,6,3,7,4,4,4,11,4,6,10,5,12,22,38
312520,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2,2,5
312530,3,0,0,0,1,0,0,1,0,0,0,3,5,1,2,1,10
312540,2,0,0,1,1,1,1,2,0,1,5,3,0,10,4,3,4
312560,12,0,0,2,0,2,2,2,1,0,1,2,0,2,3,4,9
312570,2,1,0,1,1,2,2,3,3,4,2,6,6,8,4,8,22
312580,2,0,1,1,0,0,1,0,1,0,3,0,1,2,2,3,8
312590,10,0,0,0,2,1,0,2,1,2,3,5,5,7,16,14,30
312595,9,1,0,0,2,0,3,2,5,3,3,2,4,3,4,4,7
312600,0,0,0,0,0,0,0,0,0,1,2,1,1,0,2,5,4
312610,12,3,1,5,3,6,8,13,12,20,31,29,42,29,40,41,102
312620,3,0,0,1,0,2,0,2,1,3,1,1,0,3,0,1,7
312630,0,0,0,0,0,1,1,0,0,0,0,0,1,2,4,5,5
312640,1,0,0,0,0,0,0,0,1,0,1,0,0,3,1,1,1
312650,4,0,0,2,0,2,2,1,1,1,1,1,3,6,8,4,15
312660,4,0,0,0,0,0,1,0,0,1,2,3,2,3,0,1,1
312670,5,0,0,2,2,6,0,10,8,7,6,12,7,8,11,10,22
312675,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,3
312680,2,0,0,1,0,0,3,2,0,4,3,1,2,0,7,6,11
312690,5,0,0,1,0,1,2,2,3,3,1,3,2,3,2,3,6
312695,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,2,0
312700,1,0,0,0,0,0,4,2,3,7,4,4,2,3,4,2,8
312705,0,0,0,0,0,0,0,2,1,0,2,0,2,1,2,0,5
312707,2,0,0,1,1,0,1,1,0,0,0,2,6,1,2,4,6
312710,11,2,1,3,6,9,10,7,15,20,19,25,27,24,38,37,68
312720,2,1,0,0,0,0,3,1,0,0,0,0,3,0,1,0,3
312730,4,0,0,1,1,0,1,0,5,4,1,3,8,9,6,5,17
312733,1,0,1,0,0,1,0,2,0,2,2,0,1,1,2,1,0
312735,2,0,0,0,0,0,0,1,0,0,1,2,0,3,1,0,1
312737,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1
312738,1,0,0,0,0,0,1,1,0,2,2,3,3,0,3,2,6
312740,1,0,0,0,0,0,0,0,0,1,0,2,2,3,1,4,4
312750,4,0,0,1,1,1,1,1,0,2,1,0,2,1,3,3,1
312760,3,1,0,3,2,1,0,2,0,5,7,5,7,6,13,13,20
312770,102,9,10,52,64,51,53,48,59,75,83,93,139,153,156,146,285
312780,6,0,1,0,1,1,1,4,5,3,3,6,2,8,5,6,8
312790,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,2
312800,19,2,2,2,5,10,3,6,6,9,6,9,10,6,12,23,39
312810,2,0,0,0,5,3,1,4,3,7,4,4,6,7,9,7,19
312820,3,0,0,1,1,0,1,1,0,5,6,3,2,7,13,8,27
312825,3,1,0,1,0,1,0,2,3,0,3,2,3,2,0,2,3
312830,6,0,0,5,4,2,1,3,3,5,11,11,12,8,15,15,36
312840,2,0,1,0,0,1,2,3,1,1,1,3,3,4,14,4,17
312850,1,0,1,0,0,0,2,1,0,2,5,1,0,2,2,5,10
312860,0,0,0,0,1,1,1,0,1,1,3,1,0,1,3,5,5
312870,16,0,5,4,2,2,9,15,8,14,17,30,30,21,32,41,78
312880,0,0,0,0,0,1,0,0,0,0,3,1,2,6,5,6,8
312890,2,0,0,0,0,1,2,2,0,1,3,1,3,1,5,5,10
312900,0,0,0,0,1,0,0,2,2,3,2,3,3,6,2,9,10
312910,2,0,1,1,2,0,1,3,1,1,1,1,4,4,4,2,9
312920,1,1,0,0,1,1,0,1,4,2,3,1,0,2,3,5,7
312930,1,1,1,0,1,2,1,2,1,1,0,2,4,7,9,7,16
312940,1,0,0,1,0,0,1,0,5,3,2,0,1,2,6,5,8
312950,4,0,0,0,3,2,4,6,4,11,10,4,8,9,17,15,19
312960,3,0,0,1,2,1,0,3,1,1,2,1,1,6,4,2,6
312965,3,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,3
312970,3,0,1,0,2,1,2,2,4,0,4,6,2,7,5,3,10
312980,42,6,6,24,27,37,30,30,26,55,37,60,44,44,53,49,53
312990,1,0,0,0,0,1,0,0,0,1,0,0,5,6,1,4,8
313000,2,0,0,0,1,1,1,3,0,1,1,1,2,2,1,0,6
313005,5,0,0,0,1,1,3,3,4,4,5,3,1,7,2,4,3
313010,7,0,1,0,0,0,3,2,4,5,11,6,4,5,6,4,15
313020,3,0,0,1,1,0,3,0,0,2,0,4,3,5,9,2,7
313030,2,0,0,0,2,0,0,2,1,2,2,3,2,7,3,6,5
313040,2,0,0,0,1,0,0,0,2,0,3,3,2,5,4,1,5
313050,1,0,0,0,0,0,2,0,4,1,3,3,5,2,4,9,9
313055,2,0,0,0,0,0,0,2,1,0,1,1,2,2,1,3,12
313060,2,0,0,0,1,1,1,0,1,4,0,0,3,10,6,6,7
313065,2,1,0,0,0,0,1,1,3,1,1,2,0,2,1,2,5
313070,1,1,0,0,1,1,0,2,2,2,5,1,0,0,2,7,10
313080,1,0,0,0,0,0,0,1,1,1,4,0,1,0,1,3,5
313090,15,0,0,3,1,0,4,2,4,2,9,5,2,14,22,21,33
313100,1,0,0,0,0,0,0,1,2,1,2,0,1,2,5,3,4
313110,1,0,0,0,1,0,1,2,0,2,2,1,5,1,2,7,6
313115,5,2,0,0,0,2,4,1,4,7,6,3,7,6,11,2,7
313120,4,0,1,0,3,2,1,3,5,2,0,12,11,17,14,15,35
313130,59,3,7,16,31,29,21,31,38,54,64,67,71,81,107,105,162
313140,1,0,0,1,0,0,1,2,0,0,1,3,4,5,3,4,5
313150,3,0,0,1,0,1,3,2,3,5,1,2,4,4,9,4,11
313160,2,0,0,0,1,0,0,1,4,1,0,0,2,2,1,0,2
313170,29,6,6,5,9,14,16,19,32,25,32,46,38,50,44,62,110
313180,4,0,0,4,1,0,1,1,1,3,3,0,3,3,7,2,15
313190,14,1,1,1,9,8,5,7,14,12,14,20,23,21,26,27,54
313200,2,0,0,0,0,0,1,0,2,0,1,3,0,0,3,1,3
313210,8,0,0,1,3,3,4,1,3,2,5,3,5,5,9,9,19
313220,4,0,2,1,2,2,4,0,4,5,5,2,6,3,7,9,14
313230,7,1,0,0,1,1,2,2,1,5,4,5,0,2,2,1,3
313240,28,2,3,5,11,9,8,12,21,28,31,31,53,45,83,77,151
313250,11,1,0,1,6,6,7,8,11,6,8,15,3,11,8,14,36
