Municipio,0 a 4 anos,5 a 9 anos,10 a 14 anos,15 a 19 anos,20 a 24 anos,25 a 29 anos,30 a 34 anos,35 a 39 anos,40 a 44 anos,45 a 49 anos,50 a 54 anos,55 a 59 anos,60 a 64 anos,65 a 69 anos,70 a 74 anos,75 a 79 anos,80 anos e mais
311200,2,0,0,0,2,0,4,2,4,1,4,2,7,6,9,9,29
311205,0,0,0,0,0,1,0,1,2,0,1,1,1,1,1,0,5
311210,2,0,0,1,0,1,0,1,0,0,0,3,0,0,2,3,2
311220,1,0,0,0,0,1,1,2,1,0,3,1,1,2,5,10,7
311230,12,2,4,3,4,4,4,6,7,6,17,6,7,15,12,8,13
311240,2,0,1,0,0,1,1,1,0,5,2,2,3,4,4,4,8
311250,0,0,0,1,1,0,0,0,0,2,1,0,0,4,2,5,7
311260,1,0,0,1,0,0,2,1,2,4,4,3,11,9,9,7,21
311265,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,4
311270,7,0,0,1,3,1,1,2,5,5,2,3,5,0,5,1,7
311280,0,0,0,1,0,1,0,0,0,2,1,2,3,6,3,1,8
311290,2,0,0,0,0,2,0,0,0,1,1,3,2,4,3,6,12
311300,6,0,1,1,2,1,3,3,1,4,3,2,3,3,7,4,7
311310,0,0,0,0,0,0,0,1,1,2,1,1,0,1,1,1,3
311320,7,1,1,2,1,0,1,7,6,6,14,12,8,14,16,16,27
311330,16,0,1,2,4,1,2,13,9,13,22,11,19,19,24,30,73
311340,33,3,5,10,4,10,8,18,16,32,23,20,31,32,53,43,102
311350,2,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,2
311360,3,0,0,0,0,1,4,2,0,1,2,2,2,1,5,1,9
311370,3,0,3,4,3,2,2,2,10,6,6,9,10,8,13,10,25
311380,3,0,0,0,0,0,0,1,0,0,0,1,3,1,0,3,6
311390,8,1,0,1,1,2,2,4,5,1,4,5,5,2,6,4,12
311400,6,0,0,0,2,1,0,0,3,6,3,4,6,5,8,17,18
311410,4,0,0,0,1,2,2,3,1,4,7,8,6,9,8,9,15
311420,1,0,1,2,2,1,1,0,3,2,5,6,5,5,10,10,20
311430,5,0,2,1,2,3,1,2,7,6,7,9,13,8,14,13,28
311440,3,0,0,1,0,1,2,6,6,6,4,14,11,7,13,14,39
311450,5,0,0,1,4,0,2,2,2,5,1,6,9,6,8,11,21
311455,0,0,0,2,0,1,3,2,1,4,5,5,3,2,3,3,12
311460,0,0,0,0,0,0,3,0,1,2,2,2,2,2,5,4,9
311470,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2,1,4
311480,0,0,0,1,0,1,0,0,0,0,0,0,1,1,2,4,1
311490,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2
311500,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
311510,9,0,1,2,1,4,5,1,3,6,6,9,11,8,16,15,26
311530,22,3,1,3,10,6,10,17,14,22,25,29,35,46,54,50,123
311535,2,0,0,1,1,1,1,1,0,1,2,2,2,2,2,2,7
311540,1,0,0,0,0,0,1,0,0,3,1,1,2,0,4,2,9
311545,2,0,0,1,1,0,0,1,0,2,0,1,2,1,1,1,2
311547,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
311550,6,1,2,1,3,2,4,8,7,5,6,12,13,19,14,21,47
311560,0,0,0,1,0,1,1,0,0,2,2,1,1,0,1,4,1
311570,0,0,1,0,0,0,3,0,2,1,4,2,3,3,4,1,9
311580,0,0,0,1,1,0,2,1,3,4,2,3,5,3,4,4,9
311590,1,0,0,0,1,0,1,0,0,2,1,2,0,3,1,2,3
311600,1,1,0,0,2,0,0,0,2,2,2,0,0,2,3,3,11
311610,4,2,1,2,0,0,2,0,0,0,1,7,2,6,2,4,5
311615,2,0,0,1,2,0,1,0,1,1,4,0,1,0,0,1,4
311620,1,0,0,0,0,0,0,2,1,1,1,1,2,1,1,5,3
311630,4,0,1,0,0,0,3,2,3,2,1,2,4,2,3,6,18
311640,0,0,0,0,0,0,0,0,2,1,0,2,3,3,2,2,1
311650,3,0,0,2,0,0,0,1,2,1,1,2,1,2,3,3,5
311660,11,1,0,1,2,1,2,6,4,7,10,6,13,16,12,9,33
311670,3,0,0,0,0,1,0,0,0,2,4,1,7,7,4,7,8
311680,5,0,0,0,1,2,1,3,0,3,2,0,4,6,4,6,5
311690,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3
311700,0,0,0,0,0,0,0,0,1,2,1,4,0,1,1,7,9
311710,3,0,0,0,1,1,3,0,1,3,3,6,6,6,8,7,9
311520,1,1,0,1,0,0,0,1,1,0,2,1,3,5,2,2,4
311730,6,1,0,0,5,0,1,1,7,2,4,13,8,10,9,12,19
311720,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,5,3
311740,4,0,0,2,0,0,0,0,0,1,1,2,4,2,0,5,11
311750,11,1,0,1,1,1,3,7,2,3,5,4,5,14,4,14,32
311760,1,0,0,0,0,0,0,1,0,1,2,1,4,0,6,0,6
311770,4,0,1,0,0,1,4,2,7,3,9,8,7,6,10,6,18
311780,1,0,0,0,0,0,0,2,0,1,3,1,2,0,3,3,5
311783,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
311787,5,0,0,1,0,1,0,0,2,1,2,1,6,3,1,4,8
311790,4,1,0,0,3,0,1,1,3,2,2,2,1,5,3,6,16
311800,10,0,1,5,2,3,5,10,11,11,12,22,13,28,18,19,29
311810,4,0,0,0,2,1,0,1,0,0,1,1,1,1,2,1,5
311820,1,0,1,1,0,1,2,0,5,3,1,2,5,1,1,5,8
311830,35,3,2,4,11,8,17,19,29,26,38,38,46,51,46,70,107
311840,3,0,1,2,1,0,2,2,4,4,5,3,8,9,10,16,29
311850,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,1,4
311860,185,11,19,63,114,103,120,128,135,180,182,212,204,247,249,223,390
311870,4,0,2,1,1,0,2,1,3,5,4,2,5,5,5,6,13
311880,11,4,1,0,2,6,8,6,14,10,2,5,19,11,11,16,25
311890,0,0,0,1,0,0,2,2,2,2,2,2,3,3,4,4,8
311900,1,0,0,0,0,0,0,2,2,1,1,2,1,0,0,1,2
311910,14,0,2,3,2,0,4,4,6,13,8,7,9,14,17,19,31
311920,1,0,0,0,0,0,1,1,0,0,0,0,3,2,1,4,1
311930,1,0,2,1,4,2,4,6,4,5,13,12,15,12,4,11,23
311940,50,2,1,6,10,14,15,24,22,29,34,27,47,40,62,50,81
311950,2,0,0,0,0,2,1,0,1,1,1,3,2,2,2,5,15
311960,1,0,0,0,0,0,0,0,0,0,0,3,0,2,4,5,2
311970,2,0,0,0,0,0,0,1,1,1,3,1,1,1,2,3,1
311980,1,0,1,1,1,0,1,1,0,3,0,2,2,5,1,4,1
311990,1,0,0,0,0,1,0,0,1,1,1,4,1,3,2,4,9
311995,2,0,0,0,0,0,0,0,0,0,2,0,3,1,1,3,2
312000,1,0,0,0,0,0,0,0,0,0,2,0,3,3,2,0,6
312010,3,1,0,1,0,2,0,1,1,0,0,2,0,3,2,0,6
312015,1,0,1,0,0,0,1,0,1,1,1,1,1,2,0,2,2
312020,4,0,0,0,0,3,0,2,1,6,2,5,6,8,5,8,16
312030,1,1,0,0,0,0,1,0,2,4,3,1,2,3,2,2,4
312040,2,0,0,0,0,0,2,0,4,1,0,1,2,1,3,6,3
312050,1,0,0,0,1,1,2,5,3,3,5,4,5,7,8,8,19
312060,1,1,1,0,1,0,0,2,2,1,2,1,2,2,2,4,6
312070,3,0,1,0,1,0,0,0,2,0,1,0,4,1,2,3,5
312080,6,1,0,1,1,2,0,3,5,2,3,7,11,15,13,8,15
312083,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,2,0
312087,2,0,0,0,1,0,0,0,0,2,1,2,0,4,1,0,2
312090,36,1,2,6,7,10,11,12,23,25,22,24,26,40,43,37,102
312100,4,0,1,0,0,0,0,1,2,0,0,1,2,6,5,5,7
312110,5,0,0,0,0,0,1,0,3,1,1,1,2,6,5,5,11
312120,1,0,0,1,0,1,1,1,0,3,1,3,5,0,3,7,6
312125,1,1,0,1,3,1,4,1,1,1,0,3,1,4,2,3,3
312130,2,0,0,0,0,0,0,0,0,2,2,1,1,2,3,2,6
312140,5,0,0,0,0,1,1,3,1,2,4,3,2,3,7,3,4
312150,2,0,1,0,1,0,0,0,0,1,1,2,2,3,4,1,1
312160,21,1,2,2,3,4,3,8,9,10,17,13,16,29,18,24,50
312170,1,0,0,0,0,0,1,1,0,1,0,0,0,2,2,3,2
312180,6,0,0,0,1,1,1,2,3,3,2,1,4,7,6,7,12
312190,4,0,0,0,0,0,0,2,0,2,0,0,1,3,2,1,4
312200,15,0,1,3,2,2,3,9,4,4,4,9,12,8,9,8,28
312210,0,0,0,1,0,0,0,1,1,0,0,0,0,1,3,3,2
312220,6,2,1,0,1,2,1,4,2,3,3,1,4,6,2,8,12
312230,66,6,5,10,14,22,31,43,46,59,52,66,89,95,89,101,186
312235,2,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,4
312240,4,0,0,0,1,1,3,1,1,2,2,3,2,3,4,5,2
312245,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,0,0
312247,1,0,0,0,0,2,2,0,0,1,1,0,1,1,1,1,2
312250,5,0,0,1,1,1,0,0,1,1,2,2,1,5,3,3,9
312260,3,0,0,1,0,0,1,2,3,0,2,3,2,5,6,3,6
312270,3,0,1,0,0,0,0,3,3,1,2,4,2,5,4,9,14
312280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3
312290,0,0,0,1,0,0,0,1,0,2,2,2,2,5,6,1,11
312300,6,0,1,0,1,1,3,1,3,3,3,4,4,9,7,12,9
312310,3,0,0,0,1,0,2,2,0,2,0,1,5,1,2,1,4
312320,6,0,0,2,1,2,4,3,6,6,2,11,12,9,13,8,31
312330,0,1,0,0,0,0,0,0,1,0,0,5,3,5,2,9,12
312340,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1,0
312350,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,2,5
312352,7,0,0,0,1,1,1,2,1,2,1,1,3,6,6,6,8
312360,19,0,0,1,2,6,3,3,4,5,10,13,15,11,21,17,23
312370,8,0,1,0,1,0,2,0,0,2,1,4,3,6,7,4,6
312380,3,0,1,1,1,0,0,0,2,4,4,4,3,5,4,1,3
312385,4,0,0,1,1,0,2,0,3,1,1,2,1,4,4,5,6
312390,2,0,0,1,1,1,4,4,4,4,7,4,4,8,16,7,28
312400,11,1,0,1,3,1,3,5,2,8,6,5,6,17,12,12,26
312410,24,0,1,3,5,4,6,8,12,11,13,18,11,13,20,10,25
312420,7,0,1,1,2,0,1,6,5,7,4,6,14,7,10,18,41
312430,23,1,0,6,2,8,3,5,6,2,14,12,10,8,13,15,41
312440,0,0,0,0,0,0,1,1,1,2,1,1,2,3,2,5,4
312450,2,1,1,0,1,3,1,0,4,3,2,3,5,7,4,10,10
312460,1,0,0,0,1,0,0,0,0,1,0,2,3,2,1,3,4
312470,2,0,0,0,0,0,0,0,1,0,1,1,3,2,0,1,9
312480,2,0,0,0,0,1,0,1,2,0,3,2,3,6,8,2,3
312490,6,0,0,1,0,2,1,1,2,1,2,5,4,5,6,10,21
312500,1,0,0,0,0,0,0,2,0,1,1,3,1,0,1,3,1
312510,12,0,0,1,3,2,3,4,6,7,6,10,9,18,11,17,24
312520,1,0,0,0,0,0,1,1,0,0,2,1,1,1,2,3,3
312530,2,0,0,0,0,0,0,1,2,2,0,1,2,4,3,2,8
312540,3,0,1,0,1,1,0,1,0,1,2,2,4,3,6,3,6
312560,9,0,1,0,1,0,1,0,0,1,2,1,5,2,5,5,12
312570,4,0,0,1,0,0,2,3,1,1,4,5,10,6,8,10,14
312580,1,0,1,0,0,0,0,2,0,0,3,1,1,1,3,1,2
312590,1,0,0,1,0,1,2,3,5,2,5,8,6,5,8,12,28
312595,2,0,0,0,1,1,4,2,0,3,5,3,3,4,6,1,4
312600,1,0,0,1,0,0,0,2,0,3,4,1,3,1,6,6,12
312610,16,3,3,5,4,3,9,18,10,23,25,26,29,43,59,52,93
312620,0,0,0,3,1,0,0,0,2,0,0,2,0,1,3,0,5
312630,1,0,0,1,0,0,0,0,1,1,1,1,3,0,5,2,7
312640,1,0,0,0,0,0,0,0,1,0,1,2,0,0,1,3,1
312650,1,1,0,0,0,1,3,1,3,1,2,4,3,6,4,3,15
312660,1,0,0,1,0,0,0,0,2,0,1,1,1,1,3,4,3
312670,10,2,4,0,1,4,4,7,6,5,10,13,5,7,6,6,20
312675,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,2
312680,0,0,1,0,0,0,2,0,1,1,0,1,1,3,2,2,9
312690,5,0,0,0,0,0,1,0,1,0,1,2,0,3,2,1,3
312695,3,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0
312700,3,0,0,0,1,2,3,0,5,1,2,5,5,8,3,7,8
312705,1,0,0,0,1,2,0,2,1,0,1,1,0,3,1,3,1
312707,4,0,0,0,1,0,1,1,0,1,5,1,1,3,2,0,8
312710,20,1,1,4,3,12,10,17,18,9,17,20,32,39,29,29,57
312720,0,0,0,0,0,0,0,1,0,1,1,1,2,2,0,2,4
312730,4,0,0,0,0,1,2,0,1,1,3,2,3,4,6,7,14
312733,1,0,0,0,0,2,1,0,2,2,0,2,0,1,0,0,0
312735,0,0,0,0,0,0,1,0,0,2,2,1,2,3,0,0,4
312737,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
312738,1,0,0,0,0,1,0,0,0,1,0,0,1,0,3,3,4
312740,1,0,0,0,3,0,0,0,0,0,2,1,1,1,1,1,5
312750,2,0,0,0,0,0,0,1,0,0,0,1,0,2,3,3,1
312760,7,0,2,0,4,1,2,2,4,3,7,4,7,9,7,10,20
312770,130,9,10,40,50,50,40,73,82,69,87,95,121,173,150,127,285
312780,6,0,1,1,0,1,4,4,7,4,6,4,0,2,7,3,6
312790,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
312800,22,0,1,2,1,3,4,3,2,7,11,11,9,20,10,15,38
312810,5,0,0,0,1,0,2,1,2,3,3,3,4,6,2,6,16
312820,8,0,0,0,3,2,4,5,2,3,0,1,2,8,15,6,12
312825,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1
312830,4,0,0,3,1,4,6,3,5,4,4,12,8,10,8,20,24
312840,9,0,0,1,1,0,0,2,3,1,2,2,6,5,5,8,21
312850,1,0,1,0,0,1,0,1,0,2,3,1,2,2,1,4,5
312860,0,0,0,0,1,0,1,5,0,3,3,0,3,0,6,2,2
312870,18,0,3,5,1,7,5,10,13,17,16,19,21,24,29,39,66
312880,2,0,0,1,0,1,0,0,1,1,4,2,2,4,8,4,15
312890,4,0,0,0,1,1,1,1,1,1,3,7,5,3,8,1,11
312900,3,0,1,1,0,0,0,1,2,0,1,3,3,10,8,5,13
312910,2,0,0,0,0,0,0,0,0,0,2,0,3,1,4,1,4
312920,2,0,0,0,0,1,0,0,1,1,3,1,1,4,5,4,8
312930,4,0,0,0,3,0,0,0,5,1,1,1,5,5,6,7,10
312940,1,0,1,0,0,1,1,1,0,3,0,4,3,2,3,2,8
312950,12,0,1,2,5,2,3,4,8,9,4,8,9,10,10,9,21
312960,1,0,0,0,0,0,1,1,1,2,1,0,1,2,0,0,1
312965,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
312970,4,0,0,1,0,0,1,0,6,6,3,1,4,6,6,8,7
312980,58,3,11,27,33,33,27,33,37,43,34,30,43,34,48,43,47
312990,0,0,0,0,0,0,0,0,1,2,1,1,2,1,1,5,0
313000,2,0,0,1,0,0,0,0,0,0,2,3,1,0,0,4,4
313005,1,1,0,1,0,2,0,0,1,1,2,0,0,2,1,1,0
313010,14,0,1,6,3,2,8,3,13,4,7,5,10,7,8,5,8
313020,2,0,0,1,0,1,2,2,2,2,2,0,1,1,4,3,5
313030,1,1,0,0,0,2,0,0,1,2,3,2,5,3,4,6,6
313040,3,0,0,1,0,1,1,2,1,1,1,2,2,2,0,3,4
313050,3,0,0,1,1,2,3,3,4,4,2,4,5,4,8,10,13
313055,4,0,0,0,1,0,0,0,0,1,0,2,1,1,4,4,6
313060,3,0,0,0,0,0,1,0,1,0,2,1,3,2,9,0,5
313065,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,1,4
313070,1,1,1,0,1,0,0,2,1,2,2,3,2,2,1,4,4
313080,1,0,0,0,0,2,0,1,1,0,1,1,2,0,4,0,3
313090,9,0,1,4,5,0,1,5,3,4,6,12,9,12,11,13,35
313100,0,0,0,2,0,0,0,0,1,3,2,1,2,1,1,2,2
313110,3,1,0,0,1,2,0,2,1,3,2,3,3,4,4,4,10
313115,6,0,0,0,1,0,1,3,4,3,2,5,8,8,4,11,9
313120,5,0,2,3,2,2,2,2,4,6,1,8,8,4,10,16,26
313130,47,5,4,14,36,16,25,24,46,45,54,67,69,80,76,57,153
313140,1,0,0,0,0,0,0,0,2,1,1,0,1,4,2,2,8
313150,5,1,1,3,1,0,1,2,7,3,2,3,6,4,7,9,18
313160,1,1,0,0,1,0,0,0,0,0,1,0,0,3,2,1,0
313170,45,0,3,4,13,12,16,12,25,32,37,38,49,48,41,49,95
313180,3,0,0,1,0,4,0,2,3,2,2,2,3,2,6,2,5
313190,11,1,1,3,2,1,7,4,12,22,18,18,24,21,25,24,48
313200,1,1,0,0,0,0,1,2,0,0,0,1,3,3,1,0,2
313210,13,0,3,2,3,2,4,3,2,2,1,6,4,7,6,9,19
313220,13,0,1,1,2,3,0,3,5,2,3,9,4,11,14,11,20
313230,3,0,1,0,0,1,1,2,1,2,3,1,4,3,7,5,9
313240,36,0,2,3,6,10,4,16,17,39,27,30,38,45,62,66,122
313250,4,1,0,0,0,0,1,0,0,0,3,1,1,1,1,1,1
