Municipio,0 a 4 anos,5 a 9 anos,10 a 14 anos,15 a 19 anos,20 a 24 anos,25 a 29 anos,30 a 34 anos,35 a 39 anos,40 a 44 anos,45 a 49 anos,50 a 54 anos,55 a 59 anos,60 a 64 anos,65 a 69 anos,70 a 74 anos,75 a 79 anos,80 anos e mais
310500,0,0,0,0,1,0,1,0,1,4,4,4,7,3,3,4,16
310510,9,1,0,2,0,3,0,3,7,11,14,9,16,31,15,16,51
310520,2,0,0,0,0,1,1,2,0,0,1,0,2,2,4,3,7
310530,0,0,1,0,0,2,0,1,1,1,2,1,1,2,2,4,8
310540,11,1,1,2,1,5,5,3,6,8,11,9,15,13,9,19,46
310550,1,0,0,0,1,0,0,0,1,1,2,6,0,8,4,8,11
310560,42,1,3,5,17,14,16,34,36,44,67,76,70,88,96,122,210
310570,2,0,0,2,0,2,0,0,4,3,1,4,8,4,7,4,17
310590,7,0,0,1,9,2,3,4,4,8,7,8,14,11,13,20,37
310600,4,1,0,0,0,1,3,6,2,3,2,3,3,3,7,8,9
310610,1,0,0,0,0,0,1,0,0,0,0,1,1,2,0,4,6
310620,469,52,50,330,415,391,335,428,546,682,808,971,992,1144,1389,1431,3582
310630,8,0,5,2,5,3,2,4,1,4,6,8,11,9,9,14,19
310640,3,0,0,1,0,2,0,2,1,1,2,0,6,1,5,7,16
310650,3,0,0,0,1,1,1,4,1,7,4,6,4,5,12,11,14
310665,0,0,0,0,0,0,0,1,0,1,1,2,1,0,0,1,1
310660,5,0,0,0,0,2,0,0,1,3,0,1,1,2,1,4,5
310670,85,18,10,68,94,78,72,68,88,109,119,105,97,117,158,147,233
310680,0,0,0,0,0,1,1,1,0,2,3,2,3,4,3,8,5
310690,4,0,0,1,1,1,1,8,4,5,4,9,11,13,11,12,38
310700,0,0,0,0,0,0,0,0,1,1,0,3,3,2,3,1,0
310710,15,1,0,2,5,4,6,4,10,13,13,16,26,23,26,24,77
310720,0,0,0,1,0,0,0,1,1,0,3,3,2,5,4,1,3
310730,16,0,3,1,5,3,8,10,13,11,24,16,17,13,18,19,54
310740,16,0,2,6,4,4,12,7,20,19,13,15,22,26,30,16,46
310750,2,0,0,0,0,0,1,2,1,1,3,2,5,7,7,9,12
310760,1,1,0,2,0,3,0,0,0,2,0,0,0,1,4,2,7
310770,1,0,0,2,1,0,0,0,1,1,3,5,0,4,3,5,7
310780,14,0,0,2,0,2,5,1,3,6,7,5,4,6,16,12,31
310790,4,0,0,0,2,2,3,3,0,3,3,6,4,7,9,6,18
310800,3,0,0,0,2,4,2,7,6,6,4,5,12,8,17,15,32
310810,0,0,0,1,1,0,2,2,0,2,5,2,6,0,2,6,15
310820,0,0,0,0,0,4,3,0,1,2,1,3,3,4,1,3,4
310825,1,0,0,1,1,0,0,0,2,2,1,1,1,1,3,2,8
310830,2,0,0,1,0,0,3,2,3,4,4,8,7,11,12,15,26
310840,3,0,0,1,0,2,0,1,3,2,7,7,10,8,8,14,26
310850,1,1,0,0,0,1,0,1,0,1,3,3,2,3,5,3,3
310870,1,2,0,0,0,2,2,0,2,1,3,0,1,4,2,1,2
310855,8,0,0,3,2,3,0,4,3,2,6,6,3,6,3,7,5
310860,8,1,0,1,2,3,12,9,7,5,3,12,7,15,15,18,25
310880,3,0,0,0,0,0,1,1,2,2,2,0,3,3,2,4,6
310890,4,0,1,0,3,1,3,2,4,4,2,4,9,9,9,11,27
310900,5,3,1,4,3,2,4,9,8,6,10,11,8,16,21,13,34
310910,1,0,0,0,2,2,0,2,1,2,1,4,2,7,6,4,16
310920,2,1,0,0,0,0,1,0,2,4,4,4,2,9,5,6,18
310925,1,0,0,1,0,0,0,1,1,4,1,2,1,3,2,2,3
310930,10,1,3,5,2,3,2,5,5,3,11,9,9,6,15,13,21
310940,5,0,0,2,0,4,1,1,3,3,3,2,3,8,4,3,5
310945,0,0,0,0,1,1,1,0,1,2,3,0,1,3,4,3,2
310950,1,0,0,1,1,1,0,0,2,5,6,4,3,10,5,11,26
310960,0,1,0,0,1,0,1,0,0,1,0,1,4,3,0,0,4
310970,1,0,0,0,0,1,2,0,1,1,4,3,2,4,4,6,21
310270,1,0,0,1,0,1,0,1,2,6,1,5,7,2,4,2,12
310980,1,0,0,0,0,0,0,0,0,3,2,2,5,2,4,1,7
310990,1,0,0,0,1,1,2,0,4,4,7,5,3,3,10,5,7
311000,8,1,3,3,3,8,3,13,9,21,15,17,14,16,27,28,70
311010,2,0,0,1,0,0,1,1,1,0,2,2,1,2,3,4,6
311020,2,0,0,0,0,2,2,1,1,1,1,2,2,3,3,2,7
311030,2,0,0,0,0,1,0,3,2,4,5,6,7,9,6,10,29
311040,1,0,1,0,1,0,0,1,1,2,0,1,1,3,2,1,5
311050,1,0,0,1,0,2,2,4,5,1,4,9,7,10,6,8,20
311060,3,0,1,1,1,1,8,5,7,8,9,11,15,9,20,23,51
311070,4,0,0,0,2,1,0,0,2,3,5,12,7,9,11,12,27
311080,0,0,0,0,0,0,0,1,0,1,1,2,0,1,3,1,3
311090,4,0,1,1,5,2,2,3,4,9,6,7,9,10,13,13,26
311100,4,1,0,6,2,1,5,3,4,4,8,14,6,12,19,19,50
311110,4,0,0,0,2,3,4,3,3,5,5,12,14,11,12,20,55
311115,0,0,0,0,0,1,1,0,0,2,3,0,1,0,0,0,1
311120,8,1,0,1,9,4,2,10,11,11,16,16,18,24,24,36,78
311130,4,0,2,0,1,0,3,3,6,9,1,4,5,12,12,9,18
311140,0,0,0,0,1,1,0,1,1,2,4,4,5,3,5,5,5
311150,2,0,0,0,2,2,1,2,3,2,3,8,4,10,12,8,21
311160,2,1,0,6,1,1,4,7,11,10,6,6,18,11,21,13,39
311190,1,1,0,0,0,0,0,0,0,2,2,1,1,5,4,4,7
311170,1,0,0,0,0,0,0,1,2,1,1,2,1,2,3,3,5
311180,2,0,1,1,1,2,0,1,2,0,4,2,3,5,8,6,9
311200,0,1,1,0,2,1,0,3,2,6,6,8,5,8,14,14,22
311205,1,0,0,0,0,0,1,1,0,0,2,3,0,2,0,2,9
311210,0,0,0,1,0,0,0,0,2,0,2,1,0,1,1,1,2
311220,0,0,0,0,0,0,0,0,3,2,1,2,4,5,5,4,8
311230,18,3,2,4,7,9,6,4,9,9,5,6,9,10,11,12,22
311240,1,2,0,0,1,1,0,4,1,4,3,2,2,6,4,7,10
311250,0,0,0,4,0,0,0,1,5,1,4,2,4,3,3,6,6
311260,3,0,0,1,0,3,1,2,1,4,1,7,5,6,8,13,38
311265,2,0,0,0,0,1,2,2,0,1,2,1,2,3,5,3,6
311270,6,0,0,0,2,2,1,3,6,5,5,6,7,8,4,4,14
311280,4,0,0,0,1,2,2,1,1,5,1,4,5,3,4,6,13
311290,1,0,0,0,3,1,1,0,4,3,1,5,6,6,5,2,13
311300,12,1,1,1,2,4,5,2,11,4,4,3,8,8,14,16,26
311310,0,0,0,1,0,0,0,2,1,0,2,1,1,2,4,4,5
311320,6,0,0,0,1,2,4,9,9,2,13,13,6,15,19,17,45
311330,9,0,0,1,2,5,4,7,9,8,18,23,14,19,30,31,81
311340,29,0,1,3,9,10,20,13,23,33,29,46,29,38,64,62,129
311350,2,0,0,0,1,1,2,1,6,3,2,5,4,9,5,6,18
311360,1,1,0,0,0,0,1,0,0,2,0,1,3,5,5,3,7
311370,10,0,2,2,1,3,1,2,3,5,9,11,12,14,8,14,41
311380,1,0,0,0,0,1,1,1,1,1,0,0,3,1,1,3,5
311390,5,1,1,0,2,5,0,2,3,2,12,5,6,7,7,6,23
311400,1,0,0,0,0,3,0,0,3,2,1,6,5,8,8,10,30
311410,6,0,0,0,2,2,1,1,3,3,10,4,4,7,5,12,18
311420,3,1,0,2,3,1,4,4,3,11,3,8,13,6,16,8,25
311430,7,1,2,0,5,2,2,7,13,5,17,11,18,23,22,20,51
311440,3,1,3,1,4,1,1,2,4,9,9,5,9,15,10,19,42
311450,3,1,0,0,2,2,2,4,3,5,5,7,5,7,11,12,27
311455,1,0,0,0,1,0,2,0,2,3,4,5,1,5,6,6,8
311460,2,0,0,0,0,0,0,0,2,3,0,4,4,4,1,2,7
311470,0,0,0,0,0,0,1,1,0,0,2,2,2,3,2,4,5
311480,3,0,1,0,0,0,0,0,0,2,2,2,2,5,7,8,7
311490,0,0,0,0,1,0,0,0,1,2,0,0,1,0,2,3,5
311500,1,0,0,0,0,0,0,0,1,0,1,1,2,4,0,1,3
311510,8,0,1,0,1,2,1,5,3,2,5,8,12,14,20,18,36
311530,16,0,0,4,13,6,8,10,16,21,20,31,35,42,55,48,143
311535,2,0,0,1,1,0,1,1,1,1,3,5,1,1,1,4,6
311540,1,0,2,0,0,0,0,1,2,0,1,0,2,0,2,1,4
311545,2,1,0,0,0,3,1,2,3,4,3,4,3,3,9,5,13
311547,1,0,0,0,1,2,0,0,1,2,2,0,3,1,1,2,6
311550,8,0,1,2,1,4,1,5,7,13,5,12,12,20,20,12,49
311560,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
311570,1,0,0,1,0,1,0,1,2,2,1,3,2,4,9,9,11
311580,3,0,0,1,0,2,1,3,2,1,4,11,1,2,9,9,10
311590,0,0,0,0,0,0,0,0,0,2,2,0,1,1,5,7,2
311600,1,0,0,0,3,0,0,1,2,1,0,2,4,3,4,3,9
311610,2,1,2,1,1,2,0,3,7,2,3,4,6,7,4,8,11
311615,6,0,0,1,0,0,1,0,5,2,1,1,0,3,5,3,1
311620,0,0,0,0,0,1,0,0,0,2,1,2,0,2,3,0,3
311630,3,0,0,1,2,0,1,4,1,3,2,2,1,2,4,7,12
311640,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1
311650,2,0,0,0,0,1,0,2,2,3,3,3,3,5,0,3,3
311660,11,1,1,3,7,5,1,2,7,6,5,9,3,10,20,11,45
311670,1,0,0,0,3,1,2,0,0,3,4,2,0,4,7,7,15
311680,11,0,0,1,2,0,2,3,2,4,2,4,4,4,6,4,14
311690,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5
311700,3,0,0,1,0,0,1,3,2,1,1,2,2,4,4,3,2
311710,1,0,0,0,0,0,3,2,5,2,5,7,3,4,7,6,17
311520,0,0,0,0,1,1,0,1,1,0,0,2,2,2,4,4,7
311730,6,1,1,4,7,3,4,5,3,11,15,5,6,10,13,11,22
311720,0,0,0,0,0,1,0,0,1,0,0,0,1,4,0,2,5
311740,2,0,0,0,0,0,1,2,1,1,0,0,4,7,2,3,9
311750,4,0,0,1,0,1,5,3,5,2,2,3,11,6,6,7,34
311760,1,0,0,0,1,1,0,1,0,2,4,1,3,2,3,3,9
311770,2,0,1,2,0,2,2,2,1,5,4,8,4,12,7,8,24
311780,2,0,0,0,1,2,0,2,0,1,1,8,3,5,4,6,7
311783,1,0,0,0,1,1,0,1,0,0,1,1,1,0,2,4,8
311787,0,0,0,0,1,0,0,0,1,0,1,0,1,2,3,1,6
311790,0,0,1,0,1,3,1,2,2,3,3,1,4,7,10,5,9
311800,12,0,2,4,1,3,5,14,13,14,16,14,26,18,22,15,48
311810,3,1,0,0,1,1,0,2,0,1,1,1,2,1,0,2,7
311820,1,0,1,0,0,0,1,1,1,1,1,2,4,4,5,5,10
311830,32,1,5,9,5,13,13,17,28,42,46,45,41,70,70,66,143
311840,10,0,2,1,4,9,4,8,14,9,10,8,9,17,17,17,41
311850,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1,1
311860,115,11,23,105,125,135,115,120,161,156,210,236,241,255,276,254,478
311870,4,0,0,1,2,4,0,1,1,7,3,9,8,6,8,6,15
311880,5,0,0,2,1,3,4,2,2,7,1,5,14,7,7,6,12
311890,4,0,1,0,0,1,0,1,3,1,2,2,2,6,4,6,18
311900,1,0,0,0,1,1,0,0,0,0,1,0,2,5,0,4,2
311910,12,1,0,2,5,5,2,8,3,5,10,11,9,17,23,24,40
311920,2,0,0,1,1,2,2,4,2,2,3,2,4,0,6,6,16
311930,3,2,2,2,0,1,6,4,4,7,8,12,11,14,11,22,27
311940,27,1,2,6,7,15,11,19,31,32,33,38,34,47,55,60,120
311950,2,0,2,0,2,1,1,3,1,2,1,4,4,7,5,6,12
311960,0,0,0,0,0,0,2,0,1,1,1,5,1,2,2,4,4
311970,1,0,0,0,1,0,1,0,1,1,1,1,0,4,3,1,3
311980,0,0,0,0,0,0,0,0,0,1,1,2,0,6,0,0,3
311990,0,0,0,0,1,0,0,1,2,0,1,4,0,2,4,5,5
311995,0,0,0,0,0,1,1,0,1,2,2,3,1,1,4,3,6
312000,0,0,0,0,0,0,0,0,1,0,2,1,0,2,2,0,6
312010,4,0,0,0,0,0,0,1,2,1,3,2,0,2,3,4,10
312015,4,0,0,0,1,1,1,0,2,1,0,2,0,3,3,3,3
312020,2,1,0,0,1,0,1,0,2,3,1,5,8,4,8,14,14
312030,1,0,0,0,0,3,1,1,0,0,2,1,2,0,1,1,3
312040,2,1,0,0,1,0,1,1,0,3,0,4,1,2,4,4,6
312050,2,0,1,0,0,1,3,4,1,1,4,7,7,7,14,10,13
312060,0,0,0,0,1,1,0,1,1,0,1,1,0,0,5,4,11
312070,2,0,1,0,0,0,2,1,1,3,1,3,2,2,1,3,6
312080,0,0,0,0,0,4,2,1,2,2,6,6,8,8,11,17,17
312083,0,0,0,0,1,0,0,0,1,1,3,2,2,2,5,6,7
312087,4,0,0,0,0,2,3,1,1,0,2,2,2,1,3,3,13
312090,20,1,7,7,10,8,7,22,29,30,17,26,22,33,48,56,121
312100,2,1,0,0,0,1,2,2,3,1,3,2,2,3,2,2,9
312110,3,0,0,0,1,3,3,1,3,2,2,6,2,5,8,5,11
312120,2,0,0,2,0,2,0,3,0,2,4,1,0,7,2,4,6
312125,2,0,0,0,0,1,2,4,2,6,3,4,1,5,3,2,3
312130,1,0,0,0,2,0,0,0,0,2,1,0,0,2,1,4,13
312140,2,0,0,1,2,3,1,1,2,2,8,0,3,5,7,5,13
312150,2,0,0,0,0,0,2,1,1,3,1,3,2,6,5,5,11
312160,14,0,2,5,4,4,9,12,11,14,16,12,20,32,36,31,62
312170,0,0,0,0,0,1,0,2,0,2,1,1,3,3,3,4,7
312180,1,0,0,0,0,1,0,3,0,1,3,1,2,5,6,6,15
312190,1,0,0,0,2,1,0,0,0,1,4,0,0,4,3,3,8
312200,11,0,1,2,4,2,1,4,3,11,13,7,9,11,13,23,36
312210,1,0,0,1,0,1,1,1,1,3,1,3,3,3,4,4,3
312220,3,1,1,1,0,1,1,3,1,4,1,2,4,0,5,8,10
312230,37,5,2,8,22,18,25,41,48,67,62,68,77,86,117,131,257
312235,5,0,0,1,2,2,0,2,2,3,0,0,3,2,3,2,5
312240,2,0,1,0,1,1,0,2,0,0,2,2,2,2,4,0,10
312245,5,0,0,0,0,0,0,0,1,1,3,0,1,1,2,2,8
312247,0,0,0,0,1,1,1,0,3,5,0,1,3,1,2,1,1
312250,1,0,0,2,1,0,1,0,1,0,2,2,2,1,1,6,17
312260,1,0,0,1,1,3,0,0,0,0,2,2,4,0,2,5,8
312270,2,0,0,0,0,0,1,1,0,1,2,5,2,1,6,7,14
312280,1,0,0,0,0,0,1,1,0,1,0,1,1,0,5,2,1
312290,2,0,0,2,0,0,0,0,0,0,2,1,0,3,5,3,10
312300,2,0,1,0,1,2,1,1,2,2,4,4,3,6,4,4,12
312310,1,0,0,0,1,0,0,2,1,0,3,5,4,7,2,1,14
312320,3,1,0,0,1,1,0,2,6,3,5,7,9,13,10,15,33
312330,1,0,0,1,0,1,1,0,2,1,3,2,2,2,5,4,6
312340,0,0,0,1,0,0,0,1,0,0,0,0,2,1,1,1,2
312350,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0,0
312352,2,0,1,2,0,0,0,0,2,1,1,2,3,2,1,2,11
312360,5,0,0,1,1,1,0,4,2,10,5,9,11,10,14,17,28
312370,1,1,0,1,4,2,2,3,0,3,2,6,4,9,4,8,15
312380,1,2,1,2,2,2,2,3,3,3,3,1,3,10,3,5,5
312385,1,1,0,0,0,0,1,0,0,1,1,2,4,5,3,5,13
312390,5,0,0,1,1,1,4,3,5,9,6,9,7,11,15,9,23
312400,8,0,1,2,3,3,3,1,4,6,8,11,5,8,12,17,23
312410,11,2,2,6,10,10,7,7,17,15,17,9,16,14,23,26,47
312420,12,1,0,1,2,1,3,7,4,11,8,6,10,17,26,22,44
312430,8,0,2,1,5,2,1,10,5,8,9,7,9,12,15,17,40
312440,1,0,1,1,1,0,0,0,0,1,1,2,1,1,4,4,12
312450,1,0,0,1,1,1,0,3,2,4,2,5,8,6,14,8,15
312460,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,2,6
312470,1,0,0,0,0,1,0,0,1,3,0,3,2,2,2,7,6
312480,2,0,0,0,1,1,2,1,1,3,4,2,1,5,3,3,9
312490,0,0,0,1,0,1,0,3,2,4,3,1,3,4,8,7,26
312500,1,0,2,0,0,1,1,0,0,1,0,2,0,2,6,3,6
312510,6,2,0,2,2,2,6,4,10,11,9,13,12,13,18,17,39
312520,0,0,0,0,1,0,0,1,2,1,1,1,1,0,3,5,6
312530,0,0,0,1,0,0,1,0,0,1,0,1,5,1,2,4,2
312540,1,0,0,0,0,1,2,3,1,0,1,2,2,3,5,4,19
312560,4,0,0,1,0,2,1,4,0,2,0,5,3,4,6,6,13
312570,4,2,0,4,3,2,1,2,3,4,8,5,5,6,12,7,22
312580,0,0,0,0,0,0,0,1,0,1,2,1,4,3,2,0,5
312590,1,0,1,1,0,3,0,1,2,3,2,4,4,5,6,7,27
312595,6,0,0,0,0,0,0,0,0,4,4,1,4,5,6,6,12
312600,0,0,0,1,0,1,1,1,1,3,3,2,2,3,4,5,11
312610,16,0,2,3,7,4,17,13,17,24,26,22,39,57,44,55,111
312620,4,0,0,1,2,2,0,0,2,0,2,3,1,3,2,4,2
312630,0,0,0,0,0,0,0,1,0,2,3,3,4,1,6,2,6
312640,2,0,0,0,1,0,0,1,0,0,0,1,2,3,2,2,3
312650,5,0,0,2,1,1,2,1,4,1,3,4,9,5,4,4,15
312660,0,1,0,1,0,3,0,2,1,0,2,1,2,2,1,1,7
312670,7,0,0,0,0,4,7,2,5,16,15,11,11,13,9,16,21
312675,3,0,0,0,0,1,2,0,0,1,0,1,2,2,2,1,7
312680,3,2,0,0,1,2,3,0,3,0,4,4,0,6,2,6,7
312690,2,0,0,0,2,4,2,1,2,0,5,4,3,5,3,3,9
312695,0,0,0,1,0,1,0,1,0,0,2,2,2,1,3,4,2
312700,2,0,1,1,3,3,2,4,1,4,4,7,2,9,7,8,12
312705,4,1,0,0,0,1,3,0,1,0,2,1,1,7,4,4,6
312707,2,0,0,0,2,1,1,2,2,1,1,5,1,1,2,2,9
312710,17,0,1,10,8,6,15,9,14,21,20,23,26,36,42,37,90
312720,0,0,0,1,0,0,0,1,0,5,0,2,6,4,4,0,3
312730,4,0,1,3,2,1,2,1,1,4,2,2,5,6,8,9,12
312733,0,1,0,1,0,4,0,1,5,0,4,3,2,1,1,0,5
312735,2,0,0,0,0,0,1,1,0,0,2,0,1,0,1,1,0
312737,2,0,0,0,0,0,2,0,0,0,0,1,0,2,1,2,0
312738,3,0,1,0,0,0,0,0,0,1,0,1,1,2,5,3,8
312740,0,0,0,0,0,0,2,0,0,0,1,1,2,3,3,0,8
312750,2,0,1,0,1,2,0,1,2,3,0,0,1,3,6,2,8
312760,3,0,1,0,1,2,5,2,2,2,2,3,4,4,7,8,10
312770,82,5,11,72,73,65,64,56,76,100,104,110,119,164,182,146,336
312780,6,1,1,2,4,1,4,4,4,6,8,5,3,8,8,5,25
312790,0,0,0,0,1,0,1,1,0,0,0,2,0,3,1,0,5
312800,13,2,2,1,5,10,3,10,9,6,10,10,12,18,23,20,42
312810,3,0,0,3,2,1,1,0,7,3,4,4,4,12,8,12,20
312820,2,0,0,1,1,0,3,3,1,3,5,4,7,7,10,14,24
312825,3,0,0,2,0,1,0,1,1,2,3,2,3,7,2,2,6
312830,5,0,1,0,1,2,3,1,2,6,6,8,21,6,10,15,44
312840,4,0,0,0,0,0,1,0,3,4,2,6,3,8,9,4,25
312850,0,0,0,0,0,0,0,1,1,1,4,2,3,1,1,1,8
312860,0,1,0,0,0,0,1,6,1,1,3,4,2,3,4,2,2
312870,11,2,3,5,3,8,6,9,16,14,17,27,27,32,39,50,81
312880,1,0,0,0,0,0,1,2,1,2,2,3,3,4,7,12,18
312890,3,0,0,0,1,1,2,1,1,1,5,2,3,2,1,8,8
312900,4,0,1,0,0,0,0,4,1,1,2,2,1,3,6,5,16
312910,2,0,0,0,0,0,1,0,1,3,0,2,1,0,6,6,6
312920,1,0,0,0,0,0,1,2,1,3,0,4,2,4,5,9,9
312930,3,0,0,0,1,1,1,1,1,2,1,4,7,5,9,4,10
312940,2,0,1,0,0,0,1,0,3,1,1,4,5,5,7,5,16
312950,5,0,1,4,1,1,1,6,6,11,14,12,11,22,23,12,36
312960,2,2,0,0,0,1,0,2,1,6,4,0,4,1,2,6,9
312965,3,0,0,0,2,1,2,2,1,1,1,2,3,5,7,5,12
312970,2,0,0,0,1,1,1,2,4,5,2,7,3,9,2,5,12
312980,40,3,8,33,31,32,27,38,39,42,54,40,46,55,58,49,97
312990,1,0,1,0,0,1,1,0,0,1,2,2,1,1,3,5,7
313000,1,0,0,0,1,0,0,1,1,0,1,1,1,1,3,3,5
313005,3,0,0,1,1,1,2,1,1,5,5,3,3,2,2,2,7
313010,4,1,1,0,5,3,2,6,6,12,14,14,8,14,14,12,16
313020,1,0,0,3,0,1,2,0,2,1,0,5,1,3,2,5,8
313030,1,0,1,0,1,0,1,0,3,2,3,3,8,7,8,9,13
313040,0,0,0,1,1,1,3,4,3,3,2,2,6,3,2,6,7
313050,1,0,1,1,2,0,0,3,1,3,6,2,5,2,5,7,14
313055,7,0,0,0,1,3,1,3,0,1,2,0,3,4,8,4,6
313060,0,0,2,1,1,1,0,2,1,0,4,2,1,2,3,3,5
313065,1,0,0,0,0,0,1,2,3,2,4,3,2,3,3,5,5
313070,2,1,0,0,1,0,0,1,3,1,2,0,2,1,2,2,8
313080,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2,0,3
313090,3,2,1,2,0,1,4,4,8,6,1,9,9,17,17,18,36
313100,1,0,0,1,1,0,0,3,1,1,1,1,2,4,1,2,3
313110,4,1,0,1,1,1,2,1,6,1,1,5,1,4,2,7,5
313115,3,1,0,1,3,0,2,4,6,4,7,6,9,5,3,9,14
313120,8,1,1,0,1,2,1,1,6,2,1,9,6,7,21,14,43
313130,49,7,6,12,26,23,23,31,49,69,81,74,72,102,98,130,243
313140,0,0,0,0,0,1,2,0,0,1,1,0,2,6,5,3,5
313150,2,0,0,0,1,1,1,0,2,6,2,1,2,8,8,6,10
313160,2,0,0,2,1,1,0,0,2,1,2,4,3,3,3,2,4
313170,29,1,2,10,10,13,16,19,18,27,39,32,45,58,45,61,138
313180,4,0,0,1,2,1,3,5,5,1,3,4,5,4,10,9,18
313190,11,1,0,5,3,3,4,12,11,10,16,17,24,23,28,25,72
313200,1,0,1,0,0,1,1,0,1,1,3,2,4,0,3,2,2
313210,6,1,1,1,0,1,2,5,8,4,7,5,6,4,9,6,20
313220,4,0,1,0,0,1,0,4,1,3,3,3,3,10,7,10,26
313230,8,1,1,0,0,2,3,2,3,1,8,3,4,6,8,3,15
313240,31,1,3,8,12,8,10,15,23,19,34,45,43,45,66,92,152
313250,12,2,0,3,2,6,4,5,6,10,9,7,8,18,17,18,36
